date,season,home_team,away_team,target_result,target_home_goals,target_away_goals,home_games_played,home_avg_goals_scored,home_avg_goals_conceded,home_avg_goal_diff,home_recent_avg_goals,home_recent_avg_conceded,home_recent_avg_goal_diff,home_avg_shots,home_avg_shots_on_target,home_shot_accuracy,home_venue_games,home_venue_goals_avg,home_venue_conceded_avg,home_clean_sheets_ratio,home_scoring_ratio,home_avg_corners,away_games_played,away_avg_goals_scored,away_avg_goals_conceded,away_avg_goal_diff,away_recent_avg_goals,away_recent_avg_conceded,away_recent_avg_goal_diff,away_avg_shots,away_avg_shots_on_target,away_shot_accuracy,away_venue_games,away_venue_goals_avg,away_venue_conceded_avg,away_clean_sheets_ratio,away_scoring_ratio,away_avg_corners
2021-08-21 11:30:00,202021-to-2022,Liverpool,Burnley,HomeWin,2,0,1,3.0,0.0,3.0,3.0,0.0,3.0,20.0,9.0,0.45,0,0.0,0.0,1.0,1.0,11.0,1,1.0,2.0,-1.0,1.0,2.0,-1.0,12.0,4.0,0.3333333333333333,0,0.0,0.0,0.0,1.0,7.0
2021-08-21 14:00:00,202021-to-2022,Manchester City,Norwich City,HomeWin,5,0,1,0.0,1.0,-1.0,0.0,1.0,-1.0,19.0,5.0,0.2631578947368421,0,0.0,0.0,0.0,0.0,11.0,1,0.0,3.0,-3.0,0.0,3.0,-3.0,13.0,3.0,0.23076923076923078,0,0.0,0.0,0.0,0.0,3.0
2021-08-21 14:00:00,202021-to-2022,Leeds United,Everton,Draw,2,2,1,1.0,5.0,-4.0,1.0,5.0,-4.0,11.0,4.0,0.36363636363636365,0,0.0,0.0,0.0,1.0,4.0,1,3.0,1.0,2.0,3.0,1.0,2.0,13.0,6.0,0.46153846153846156,0,0.0,0.0,0.0,1.0,6.0
2021-08-21 14:00:00,202021-to-2022,Aston Villa,Newcastle United,HomeWin,2,0,1,2.0,3.0,-1.0,2.0,3.0,-1.0,12.0,3.0,0.25,0,0.0,0.0,0.0,1.0,4.0,1,2.0,4.0,-2.0,2.0,4.0,-2.0,18.0,4.0,0.2222222222222222,0,0.0,0.0,0.0,1.0,7.0
2021-08-21 14:00:00,202021-to-2022,Crystal Palace,Brentford,Draw,0,0,1,0.0,3.0,-3.0,0.0,3.0,-3.0,4.0,2.0,0.5,0,0.0,0.0,0.0,0.0,2.0,1,2.0,0.0,2.0,2.0,0.0,2.0,9.0,4.0,0.4444444444444444,0,0.0,0.0,1.0,1.0,2.0
2021-08-21 16:30:00,202021-to-2022,Brighton & Hove Albion,Watford,HomeWin,2,0,1,2.0,1.0,1.0,2.0,1.0,1.0,14.0,7.0,0.5,0,0.0,0.0,0.0,1.0,6.0,1,3.0,2.0,1.0,3.0,2.0,1.0,12.0,7.0,0.5833333333333334,0,0.0,0.0,0.0,1.0,2.0
2021-08-22 13:00:00,202021-to-2022,Southampton,Manchester United,Draw,1,1,1,1.0,3.0,-2.0,1.0,3.0,-2.0,6.0,4.0,0.6666666666666666,0,0.0,0.0,0.0,1.0,8.0,1,5.0,1.0,4.0,5.0,1.0,4.0,17.0,9.0,0.5294117647058824,0,0.0,0.0,0.0,1.0,5.0
2021-08-22 13:00:00,202021-to-2022,Wolverhampton Wanderers,Tottenham Hotspur,AwayWin,0,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,16.0,5.0,0.3125,0,0.0,0.0,0.0,0.0,4.0,1,1.0,0.0,1.0,1.0,0.0,1.0,14.0,3.0,0.21428571428571427,0,0.0,0.0,1.0,1.0,3.0
2021-08-22 15:30:00,202021-to-2022,Arsenal,Chelsea,AwayWin,0,2,1,0.0,2.0,-2.0,0.0,2.0,-2.0,23.0,5.0,0.21739130434782608,0,0.0,0.0,0.0,0.0,5.0,1,3.0,0.0,3.0,3.0,0.0,3.0,14.0,7.0,0.5,0,0.0,0.0,1.0,1.0,5.0
2021-08-23 19:00:00,202021-to-2022,West Ham United,Leicester City,HomeWin,4,1,1,4.0,2.0,2.0,4.0,2.0,2.0,19.0,10.0,0.5263157894736842,0,0.0,0.0,0.0,1.0,6.0,1,1.0,0.0,1.0,1.0,0.0,1.0,12.0,8.0,0.6666666666666666,0,0.0,0.0,1.0,1.0,5.0
